ID	NS	OS	Phylum	Class	Genus	Dissimilarity
OTU_3041	0	0.082487072	 Proteobacteria	 Betaproteobacteria	Unassigned	0.067845413
OTU_1774	0	0.082487072	 Proteobacteria	 Betaproteobacteria	Unassigned	0.067845413
OTU_731	0	0.082487072	 Bacteroidetes	Others	 Unassigned	0.067845413
OTU_559	0.031171574	0.076370479	 Proteobacteria	Others	 Unassigned	0.062817195
OTU_573	0	0.082487072	 Bacteroidetes	Others	 Unassigned	0.067845413
OTU_174	0.031171574	0.076367316	 Proteobacteria	 Alphaproteobacteria	 Brevundimonas	0.06104097
OTU_490	0	0.082484138	 Proteobacteria	 Betaproteobacteria	Unassigned	0.067845413
OTU_383	0	0.082484138	Others	Others	 Unassigned	0.067845413
OTU_630	0	0.082484138	 Actinobacteria	 Actinobacteria	Unassigned	0.067845413
OTU_401	0.044083251	0.069715852	 Firmicutes	 Bacilli	 Anoxybacillus	0.057341085
OTU_296	0.031171574	0.076367316	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.06104097
OTU_714	0.031171574	0.076367316	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.06104097
OTU_1058	0	0.082481107	 Actinobacteria	Others	 Ilumatobacter	0.067845413
OTU_997	0.031171574	0.076364043	 Actinobacteria	 Actinobacteria	 Geodermatophilus	0.06104097
OTU_660	0.044083251	0.069712266	 Planctomycetes	Others	 Unassigned	0.057341085
OTU_579	0.031171574	0.076360873	 Bacteroidetes	Others	 Unassigned	0.059219929
OTU_336	0.044083251	0.069708801	 Proteobacteria	 Gammaproteobacteria	 OM60NOR5_clade	0.053385391
OTU_456	0.031171574	0.076360873	Others	Others	 Unassigned	0.059219929
OTU_699	0.076373752	0	 Bacteroidetes	Others	 Parabacteroides	0.062817195
OTU_898	0.076373752	0	 Bacteroidetes	Others	 Unassigned	0.062817195
OTU_736	0	0.076373752	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.062817195
OTU_451	0.076373752	0	 Actinobacteria	 Actinobacteria	 Bifidobacterium	0.062817195
OTU_744	0	0.076373752	 Planctomycetes	Others	Unassigned	0.062817195
OTU_653	0.04409441	0.062358905	 Proteobacteria	Others	 OM27_clade	0.055398556
OTU_2568	0.076373752	0	 Firmicutes	Others	 Eubacterium_fissicatena_group	0.062817195
OTU_2116	0.076373752	0	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.062817195
OTU_1093	0.076373752	0	 Bacteroidetes	Others	 Bacteroides	0.062817195
OTU_3599	0.076373752	0	 Firmicutes	Others	Unassigned	0.062817195
OTU_753	0.076373752	0	Others	Others	Unassigned	0.062817195
OTU_667	0	0.076373752	 Proteobacteria	 Alphaproteobacteria	 Acidocella	0.062817195
OTU_1892	0	0.076373752	 Bacteroidetes	Others	 Prevotella	0.062817195
OTU_488	0.031171574	0.069719316	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.06104097
OTU_1123	0.069719316	0.031171574	 Firmicutes	Others	 Lachnospiraceae_NK4A136_group	0.06104097
OTU_975	0	0.076370479	Others	Others	 Unassigned	0.062817195
OTU_629	0	0.076370479	 Actinobacteria	Others	 Candidatus_Microthrix	0.062817195
OTU_847	0	0.076370479	 Proteobacteria	 Alphaproteobacteria	 Hyphomicrobium	0.062817195
OTU_969	0.031171574	0.069719316	 Firmicutes	 Bacilli	 Bacillus	0.06104097
OTU_15	0.069719316	0.031171574	 Actinobacteria	 Actinobacteria	 Agromyces	0.06104097
OTU_755	0	0.076370479	 Bacteroidetes	Others	 Flavobacterium	0.062817195
OTU_567	0	0.076370479	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.062817195
OTU_2927	0	0.076370479	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.062817195
OTU_615	0	0.076370479	 Proteobacteria	Others	 Unassigned	0.062817195
OTU_475	0	0.076367316	 Proteobacteria	Others	 Unassigned	0.062817195
OTU_437	0.031171574	0.069715852	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.057341085
OTU_501	0.062358905	0.044083251	Others	Others	Unassigned	0.059219929
OTU_4031	0	0.076367316	 Bacteroidetes	Others	 Unassigned	0.062817195
OTU_669	0.031171574	0.069715852	 Proteobacteria	 Alphaproteobacteria	 Bauldia	0.057341085
OTU_123	0.031171574	0.069715852	 Firmicutes	 Bacilli	 Ammoniphilus	0.057341085
OTU_410	0.031171574	0.069715852	 Proteobacteria	 Gammaproteobacteria	 Crenothrix	0.059219929
OTU_506	0.031171574	0.069715852	 Planctomycetes	Others	 SM1A02	0.057341085
OTU_339	0	0.076367316	 Bacteroidetes	Others	 Unassigned	0.062817195
OTU_677	0	0.076367316	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.062817195
OTU_2934	0.069715852	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Sphingopyxis	0.059219929
OTU_624	0	0.076367316	Others	Others	 Unassigned	0.062817195
OTU_3361	0	0.076367316	 Proteobacteria	Others	 Haliangium	0.062817195
OTU_900	0	0.076367316	 Planctomycetes	Others	 SM1A02	0.062817195
OTU_551	0	0.076364043	Others	Others	 Bryobacter	0.062817195
OTU_548	0	0.076364043	 Planctomycetes	Others	 SM1A02	0.062817195
OTU_1819	0.069712266	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Brevundimonas	0.057341085
OTU_656	0	0.076364043	 Planctomycetes	Others	 SM1A02	0.062817195
OTU_617	0	0.076364043	 Proteobacteria	Others	 Unassigned	0.062817195
OTU_565	0.031171574	0.069708801	 Proteobacteria	Others	 OM27_clade	0.055398556
OTU_238	0.053999843	0.05399074	 Bacteroidetes	Others	Unassigned	0.051283526
OTU_324	0.031171574	0.069708801	Others	Others	 Unassigned	0.055398556
OTU_647	0.031171574	0.069708801	 Proteobacteria	 Alphaproteobacteria	 Roseomonas	0.055398556
OTU_597	0.031171574	0.069708801	 Proteobacteria	 Alphaproteobacteria	 Pedomicrobium	0.055398556
OTU_761	0.031171574	0.069708801	 Planctomycetes	Others	 Unassigned	0.055398556
OTU_985	0	0.076360873	 Proteobacteria	Others	 Unassigned	0.062817195
OTU_321	0.069719316	0	 Proteobacteria	 Gammaproteobacteria	 Escherichia-Shigella	0.057341085
OTU_2357	0.069719316	0	 Firmicutes	Others	 Ruminiclostridium_6	0.057341085
OTU_480	0.069719316	0	 Firmicutes	 Bacilli	 Streptococcus	0.057341085
OTU_1843	0.069719316	0	Others	Others	 Unassigned	0.057341085
OTU_2880	0.069719316	0	 Firmicutes	Others	 Lachnospiraceae_NK4A136_group	0.057341085
OTU_3462	0.069719316	0	 Actinobacteria	 Actinobacteria	 Microbacterium	0.057341085
OTU_4037	0	0.069719316	 Proteobacteria	Others	 Bdellovibrio	0.057341085
OTU_813	0	0.069719316	 Proteobacteria	Others	 Nannocystis	0.057341085
OTU_1392	0	0.069719316	Others	Others	Unassigned	0.057341085
OTU_530	0	0.069719316	 Planctomycetes	Others	 SM1A02	0.057341085
OTU_2380	0	0.069719316	 Proteobacteria	 Betaproteobacteria	Unassigned	0.057341085
OTU_868	0	0.069719316	 Proteobacteria	 Betaproteobacteria	 Comamonas	0.057341085
OTU_382	0.04409441	0.054004324	 Firmicutes	 Bacilli	 Lactobacillus	0.053385391
OTU_974	0	0.069719316	 Actinobacteria	Others	Unassigned	0.057341085
OTU_952	0	0.069719316	 Planctomycetes	Others	 Unassigned	0.057341085
OTU_831	0	0.069719316	 Proteobacteria	Others	Unassigned	0.057341085
OTU_330	0.031171574	0.062358905	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.055398556
OTU_363	0	0.069715852	 Proteobacteria	Others	 OM27_clade	0.057341085
OTU_541	0	0.069715852	 Proteobacteria	 Gammaproteobacteria	 Arenimonas	0.057341085
OTU_751	0	0.069715852	 Bacteroidetes	Others	 Unassigned	0.057341085
OTU_576	0	0.069715852	 Planctomycetes	Others	 Unassigned	0.057341085
OTU_535	0	0.069715852	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.057341085
OTU_447	0	0.069715852	Others	Others	 Stenotrophobacter	0.057341085
OTU_867	0.031171574	0.062358905	 Planctomycetes	Others	Unassigned	0.053385391
OTU_802	0	0.069715852	 Proteobacteria	 Alphaproteobacteria	 Roseomonas	0.057341085
OTU_1131	0	0.069715852	 Planctomycetes	Others	 SM1A02	0.057341085
OTU_2437	0	0.069715852	 Proteobacteria	 Betaproteobacteria	Unassigned	0.057341085
OTU_155	0	0.069715852	 Proteobacteria	 Betaproteobacteria	 Aquabacterium	0.057341085
OTU_792	0	0.069715852	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.057341085
OTU_818	0	0.069715852	Others	Others	 Unassigned	0.057341085
OTU_1623	0	0.069715852	Others	Others	 Unassigned	0.057341085
OTU_734	0	0.069715852	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.057341085
OTU_710	0	0.069715852	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.057341085
OTU_586	0	0.069712266	Others	Others	 Unassigned	0.057341085
OTU_250	0	0.069712266	 Actinobacteria	 Actinobacteria	 Propionibacterium	0.057341085
OTU_412	0	0.069712266	 Proteobacteria	 Alphaproteobacteria	 Reyranella	0.057341085
OTU_310	0	0.069712266	 Proteobacteria	Others	Unassigned	0.057341085
OTU_443	0	0.069712266	 Planctomycetes	Others	 SM1A02	0.057341085
